index,coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
135,positive,yes,ofi37,0,MY BODY IS READY! #COACHELLA2015 Ï¬_Ù÷_ http://t.co/Vx95EI0pih,,1/7/15 12:47,5.52929e+17,"Mexicali, BC. Mex.",Pacific Time (US & Canada)
136,positive,yes,LAWeeklyMusic,1,"Holy crap! That didn't take long. RT @TheScenestar SOLD OUT #Coachella #Coachella2015 RT ""@coachella: Thank you. """,,1/7/15 12:46,5.52929e+17,Los Angeles,Pacific Time (US & Canada)
137,positive,yes,YoPatPat,1,RT @FrizzyJimz: yeaAAAAAahhhhh got my tickets #coachella2015,,1/7/15 12:44,5.52929e+17,Grand Terrace ,Pacific Time (US & Canada)
138,positive,yes,allykat2001,0,@Drake can I go with ya :) #Coachella2015,,1/7/15 12:44,5.52929e+17,DC VA ,Eastern Time (US & Canada)
139,positive,yes,natttem,0,Hehe got my Coachella ticket _Ùª_ #weekend2 #Coachella2015,,1/7/15 12:44,5.52929e+17,,
140,positive,yes,FaithKilledHope,0,Guess where I'll be spending my 21st birthday ÷¼ü_Ù÷__Ù÷_Ù÷_Ù÷_Ù÷ _ÙÕ¥#coachella2015 #21st http://t.co/W4KSa7AB49,,1/7/15 12:43,5.52929e+17,,Pacific Time (US & Canada)
141,positive,yes,HummingWanderer,0,#Coachella2015 sold out in the matter of just 30 minutes. Doesn't come as a surprise with that lineup.,,1/7/15 12:43,5.52928e+17,New Delhi,New Delhi
142,positive,yes,lissuuhh,0,"It's official_Ù÷_ÙªÎÏÓü 
#Coachella2015 I'm coming for ya !",,1/7/15 12:42,5.52928e+17,,Pacific Time (US & Canada)
143,positive,yes,EdgardMallandro,1,RT @Tony_sarandos: @petetong @Alesso @Ingrosso @KygoMusic @kaskade all in one festival! #hype #coachella2015,,1/7/15 12:42,5.52928e+17,,Arizona
144,positive,yes,Kaaitlyn,0,It was a tough call but I couldn't live with myself if I missed  AC_ÁüDC  #Coachella2015 #year5,,1/7/15 12:42,5.52928e+17,,Pacific Time (US & Canada)
145,positive,yes,tiffbunnny,0,COACHELLA TICKETS PURCHASED. YAS. #Coachella2015,,1/7/15 12:41,5.52928e+17,,
146,positive,yes,LindsayMurphy9,0,Can't wait to dance the days away with these beautiful ladies @AlisaMarieMay @kteeoh #Coachella #Coachella2015,,1/7/15 12:41,5.52928e+17,,Quito
147,positive,yes,Alonso93Bryan,0,Crazy how fast Coachella sells out _Ù÷ #Coachella2015,,1/7/15 12:40,5.52928e+17,,
148,positive,yes,christian_task,0,Aaaaand chellas sold out. Hope all my friends got tickets or im going solo #Coachella2015,"[36.04605014, -115.02569063]",1/7/15 12:39,5.52928e+17,"Las Vegas, NV",Pacific Time (US & Canada)
149,positive,yes,vckycvstro,0,"literally almost had a mother fuggin heart attack w/ bew getting his ticket.. but zawlll gooood, see you soon #Coachella2015 _Ù÷__ÙÕÇ_Ù___Ù_ü_ÙÎµ",,1/7/15 12:39,5.52927e+17,,
150,positive,yes,lily_giada,0,@coachella got me going through some tribulations today. Major heart palpitations man. #lol #Coachella2015 #heartracing #refreshpage #swing,,1/7/15 12:38,5.52927e+17,"Portland, OR",Pacific Time (US & Canada)
151,positive,yes,oneandonlydrake,0,@coachella will soon have to be two weekends twice a year or three weekends. #coachella2015 #Coachella #ticketprobz _Ù÷©_Ù÷Ç_Ù÷Ç #INEEDTICKETS,,1/7/15 12:38,5.52927e+17,Austin,
152,positive,yes,HunterRaitt,0,Round 2 here we come _ÙÎ«_Ù_¦Ý¼ü_ÙÎ_ #Coachella2015 @4realdug _ÙÎü,,1/7/15 12:38,5.52927e+17,Canada,Pacific Time (US & Canada)
153,positive,yes,adampelaez,0,April can't come soon enough! @coachella #Coachella2015 #Weekend2 http://t.co/KPGguQpcs7,,1/7/15 12:37,5.52927e+17,,Pacific Time (US & Canada)
154,positive,yes,clroberts94,0,Can't wait for April #Coachella2015 _ÙªÎ_ÙÕ¥_ÙÔø_Ù_ä_Ù__Ùá_Ù_ö,,1/7/15 12:37,5.52927e+17,,
155,positive,yes,Markerito,0,Trynna but Coachella tickets like #Coachella2015 http://t.co/2ylPhZqEqt,,1/7/15 12:37,5.52927e+17,,
156,positive,yes,Markerito,1,When weekend 1 is sold out #Coachella2015 http://t.co/8kfc2wlJsA,,1/7/15 12:36,5.52927e+17,,
157,positive,yes,TheSeventhDevil,1,"RT @kaitiecg: Here we go. Looking for Coachella Wknd 2 car camping pass. If you hate the lineup and want to offload, DM me. #Coachella #CoaÛ_",,1/7/15 12:35,5.52927e+17,"Los Angeles, CA",Pacific Time (US & Canada)
158,positive,yes,xkay_dwyerx,0,Ahhhhhhhhh I could burst i'm that excited #Coachella2015 _Ù_ä_Ùª__Ùª__Ù_ä,,1/7/15 12:34,5.52926e+17,,
159,positive,yes,conye1,0,I got Coachella weekend 1 tickets. No biggie. _Ù÷_ #coachella #Coachella2015 #weekend1 #coachellaweekend1 #hashtagoverload,,1/7/15 12:34,5.52926e+17,City of Angels,Pacific Time (US & Canada)
160,positive,yes,JesslynBlake,0,"Wow, #Coachella2015 sold out in 30 minutes _Ù÷_",,1/7/15 12:33,5.52926e+17,"Los Angeles, CA",
161,positive,yes,bhaked,0,The wait is real #Coachella2015,,1/7/15 12:33,5.52926e+17,,
162,positive,yes,RamsesPatron,0,It's official now #Coachella2015  here I come!! _Ù÷_ http://t.co/t9oFEdAuhV,"[34.0092773, -118.03883713]",1/7/15 12:32,5.52926e+17,Whittier,Pacific Time (US & Canada)
163,positive,yes,Emalita_lou,0,Wish I was going to #Coachella2015,,1/7/15 12:31,5.52926e+17,Florida÷Ûü,Eastern Time (US & Canada)
164,positive,yes,FrizzyJimz,1,yeaAAAAAahhhhh got my tickets #coachella2015,,1/7/15 12:31,5.52925e+17,,Pacific Time (US & Canada)
165,positive,yes,M_CookinItUp,1,"RT @Bailelicious: Coachella 2015, so hyped _ÙªÎ_ü #Coachella2015 #Weekend2",,1/7/15 12:30,5.52925e+17,,Pacific Time (US & Canada)
166,positive,yes,OMONEYRECORDS,0,@MOMOMOYOUTH you Getting love in Russia!! Congrats on #Coachella2015 http://t.co/o2cg00wEjq,,1/7/15 12:30,5.52925e+17,Black River Falls,
167,positive,yes,TheTwistQuist,0,Here goes! #coachella2015 _ÙÎ« http://t.co/dHUc8mTQgp,,1/7/15 12:29,5.52925e+17,,Pacific Time (US & Canada)
168,positive,yes,trianagarcias,0,"READY, SET, _Ù_Á  #Coachella2015 http://t.co/FpVFPrrdbW",,1/7/15 12:29,5.52925e+17,"Los Angeles, CA",Tijuana
169,positive,yes,louis_louis20,0,Even though the prices are an arm and and a leg it's all going to be worth it at the end #Coachella2015,,1/7/15 12:29,5.52925e+17,on the hogwarts express ,Quito
170,positive,yes,cynnlovee,2,RT @mgblue92: All I need is the Car Camping and I'm set!!! #Coachella2015,,1/7/15 12:28,5.52925e+17,@planetcalix ~,Alaska
171,positive,yes,kevinpark140,0,UCLA has good wifi #Coachella2015,,1/7/15 12:27,5.52925e+17,,Quito
172,positive,yes,TheElite_JQ442,0,GOT MY TICKETS TO #Coachella2015 _ÙªÎ_ÙªÎ_ÙªÎ_ÙªÎ_ÙªÎ_ÙªÎ,,1/7/15 12:27,5.52925e+17,,
173,positive,yes,Lill_double_L,0,#Thisjusthappened!! Yay so excited!! #Coachella2015 #imsobroke lol! #soworthit http://t.co/4vT3NGkHvA,,1/7/15 12:27,5.52924e+17,City of Angels,Pacific Time (US & Canada)
174,positive,yes,_naaaaataly,1,RT @ayotiffany22: Got my ticket _Ù___Ù_ä_Ù_ä_Ù_ä_Ù___Ù__ #Coachella2015,,1/7/15 12:27,5.52924e+17,,Arizona
175,positive,yes,koufaxmusic,1,something for your ears while you wait on the standby page #Coachella #Coachella2015 https://t.co/3vhd4Ckuxf,,1/7/15 12:27,5.52924e+17,"Toronto, CA",
176,positive,yes,MattManookian,0,YESSSSSSSS!!!!! #Coachella2015 I'm ready for you _Ù÷__Ù÷__Ù÷_ http://t.co/IoTUHR4xdC,,1/7/15 12:26,5.52924e+17,,
177,positive,yes,RockoNoir,2,Sitting here on the standby page for coachella tickets #Coachella2015 http://t.co/s6uVh6rUim,,1/7/15 12:26,5.52924e+17,DMV,Eastern Time (US & Canada)
178,positive,yes,iFrancke,0,Just bought my ticket for Weekend 2 at #Coachella2015 Happy early birthday to me!!! #couldIBEmoreLA #amibasicnow  #LAbucketlist,"[34.00750539, -118.48940341]",1/7/15 12:26,5.52924e+17,"Santa Monica, California ",Pacific Time (US & Canada)
179,positive,yes,mgblue92,2,All I need is the Car Camping and I'm set!!! #Coachella2015,,1/7/15 12:26,5.52924e+17,Dodgers Stadium /LA,Pacific Time (US & Canada)
180,positive,yes,ayotiffany22,1,Got my ticket _Ù___Ù_ä_Ù_ä_Ù_ä_Ù___Ù__ #Coachella2015,,1/7/15 12:25,5.52924e+17,,
181,positive,yes,rebekobe,1,#Coachella2015 tickets sold out stupid fast @coachella,,1/7/15 12:24,5.52924e+17,LA to the bay,Pacific Time (US & Canada)
182,positive,yes,travissaurusrex,0,#Coachella2015 we comin for you,,1/7/15 12:24,5.52924e+17,Long Beach,Pacific Time (US & Canada)
183,positive,yes,LadiiMafia,0,may the odds be in your favor ÏÎü_ÙÎü_ÙÕ¥ #Coachella2015,,1/7/15 12:24,5.52924e+17,,
184,positive,yes,Fuuckinsarah,1,RT @dfuckind: @LilTifff @Fuuckinsarah got them hoes! see ya weekend 2!!!! #coachella2015,,1/7/15 12:23,5.52923e+17,,
185,positive,yes,moniquevanity08,1,@coachella here we come again!!! @MaddisonDelaney @adriannamcortes _ÙÎ__ÙÎÈ_ÙÎµ÷Ûü #Coachella2015,,1/7/15 12:22,5.52923e+17,,
186,positive,yes,TheAndresPuerta,0,Free showers and cell phone charging stations in all campground lots?!?!? :O  ... Coachella &gt;&gt; TomorrowWorld #Coachella2015,,1/7/15 12:22,5.52923e+17,South Florida,Atlantic Time (Canada)
187,positive,yes,cindythongs,0,My day just got better _ÙªÎ. #Coachella2015 http://t.co/b2XttPRXUV,,1/7/15 12:22,5.52923e+17,"San Diego, CA ",Pacific Time (US & Canada)
188,positive,yes,mariahlefty_55,0,It's official! #Coachella2015,,1/7/15 12:22,5.52923e+17,,
189,positive,yes,Missohsoripe,0,I want to go to #Coachella2015 _Ù÷_ü http://t.co/vOemd2GpEm,,1/7/15 12:22,5.52923e+17,"SD/LA, California ",Pacific Time (US & Canada)
190,positive,yes,MireyaAPrado,0,Anxiety attacks this afternoon #Coachella2015,,1/7/15 12:21,5.52923e+17,"Orange County, CA",Arizona
191,positive,yes,R12A_,0,So pumped for Axwell &amp; Ingrosso ! #Coachella2015,,1/7/15 12:21,5.52923e+17,M.C._ü,
192,positive,yes,xokyram,0,ÛÏ@ChrisR_16: The fact kyram got through stand by in less that 5 minutes... #recordtime #Coachella2015Û No wait for me _Ù÷_Ù÷â_Ù÷__Ù÷__Ù÷_,,1/7/15 12:20,5.52923e+17,,Arizona
193,positive,yes,YoursTrulyPower,0,It looks like I'll be at @coachella again #Coachella2015,,1/7/15 12:20,5.52923e+17,,
194,positive,yes,AlexisCole81,0,In off the red!!! Coachella 2015 tickets.....Done! #Coachella #Coachella2015 Now to get in shape!!,,1/7/15 12:20,5.52923e+17,Cardiff,
195,positive,yes,annikameurer,3,RT @RaphNasty: The closest I'll ever get to the feeling of defusing a bomb is waiting on the standby page for Coachella tickets. #CoachellaÛ_,,1/7/15 12:19,5.52923e+17,,Arizona
196,positive,yes,taylordecotis,0,That feeling when you buy your #Coachella2015 #weekend1 ticket _ÙªÎ @coachella,,1/7/15 12:19,5.52923e+17,,Pacific Time (US & Canada)
197,positive,yes,lorraineeyoung,0,Coachella here I come again!!! #Coachella2015 #3rdyear ª´,,1/7/15 12:19,5.52923e+17,Los Angeles,Pacific Time (US & Canada)
198,positive,yes,JacobHoefert,1,RT @florence47: Just got real _ÙªÎ #Coachella2015 @JacobHoefert http://t.co/s9lZwNrQIL,,1/7/15 12:19,5.52923e+17,,Arizona
199,positive,yes,melissa_yv7,1,RT @amandavillicana: Thank the lord I got thru!! #coachella2015,,1/7/15 12:19,5.52922e+17,"Chino,California",Arizona
200,positive,yes,ingloriousClos,0,Weekend 1 crew WADDAP!! #Coachella2015,"[33.70122512, -117.7918253]",1/7/15 12:19,5.52922e+17,Planet Telex,Pacific Time (US & Canada)
201,positive,yes,amandavillicana,1,Thank the lord I got thru!! #coachella2015,,1/7/15 12:18,5.52922e+17,,
202,positive,yes,jaywoodzs,0,Honestly just got an adrenaline rush from fucking getting my tickets #coachella2015 @caaiiit_,"[33.77844269, -118.31647066]",1/7/15 12:18,5.52922e+17,,
203,positive,yes,ChrisR_16,0,The fact kyram got through stand by in less that 5 minutes... #recordtime #Coachella2015,,1/7/15 12:18,5.52922e+17,California,Pacific Time (US & Canada)
204,positive,yes,Dinglebrero,0,This is how I shop for #Coachella2015 tickets. http://t.co/OfQk9jk35z,,1/7/15 12:18,5.52922e+17,"Los Angeles, CA",Arizona
205,positive,yes,florence47,1,Just got real _ÙªÎ #Coachella2015 @JacobHoefert http://t.co/s9lZwNrQIL,,1/7/15 12:17,5.52922e+17,ASU,
206,positive,yes,sandraabeliebs,1,OFICALLLY GOING TO COACHELLA THIS YEAR!! _Ù÷__Ù÷±_Ù÷__Ù÷ #Coachella2015 #MusicIsLife,,1/7/15 12:17,5.52922e+17,,
207,positive,yes,BMoneyReynolds,0,*Entire office starts cheering when I get the confirmation*  #Coachella2015 #Round3,,1/7/15 12:17,5.52922e+17,,Eastern Time (US & Canada)
208,positive,yes,amandaverdadero,0,currently experiencing sudden outbursts of excitement because of Coachella. #SOEXCITED #weekend2 #Coachella2015,,1/7/15 12:16,5.52922e+17,"Los Angeles, CA",
209,positive,yes,toto_valverde,0,Take me to the desert! _Ù÷ #Coachella2015,,1/7/15 12:16,5.52922e+17,,
210,positive,yes,jenn_bren,0,"#Coachella2015 it's happening!     
   _Ùª_Ù_ä_Ù÷",,1/7/15 12:16,5.52922e+17, JUPITER  ,Pacific Time (US & Canada)
211,positive,yes,_tbrownnn,0,"Coachella weekend 1 ticket ÏÓü
Shuttle pass ÏÓü
Guest house for the weekend ÏÓü
The official countdown to #Coachella2015 begins _ÙÕÄ_ÙÎÛ÷Ûü",,1/7/15 12:15,5.52922e+17,,Pacific Time (US & Canada)
212,positive,yes,zbriegs,0,Going to #Coachella2015 @coachella,,1/7/15 12:14,5.52921e+17,Southern California,
213,positive,yes,TaylorWoodring,0,Just bought my Coachella ticket #fuckyeah #Coachella2015,,1/7/15 12:14,5.52921e+17,,
214,positive,yes,taylorebarnhill,0,"Weekend 2, I see you #coachella2015 #stokedalready",,1/7/15 12:14,5.52921e+17,"Los Angeles, CA",Pacific Time (US & Canada)
215,positive,yes,evanconway8,2,WEEKEND 2!!!!! _Ù÷ö_ÙÕü_ÙÕø_Ùª_ÙªÎ_Ù÷_Ù÷ÏÉ #Coachella2015 #Yewwww http://t.co/KGj5DRqGXo,,1/7/15 12:14,5.52921e+17,agoura,
216,positive,yes,derprevere,0,dear god man #Ultra2015 #coachella2015 #GovBallNYC #Bottlerock #lineups #bands #DJs #hashtags,,1/7/15 12:14,5.52921e+17,from The Internet,Eastern Time (US & Canada)
217,positive,yes,phillippparker,1,Screaming like a banshee!! #Coachella2015 we have our tickets @madeleineprice #woooooohooooo,,1/7/15 12:14,5.52921e+17,,Dublin
218,positive,yes,russellforeal,0,Lol probably made someone real happy. S/O to bae for getting the tickets before I did. #Coachella2015 http://t.co/gRYHsx8L5F,,1/7/15 12:13,5.52921e+17,The Bay | San Diego,Pacific Time (US & Canada)
219,positive,yes,VictoriaBermasq,0,Woohoo! We got our tickets. Weekend 1 baby. #Coachella2015 #NeedACampingSpot,,1/7/15 12:13,5.52921e+17,California,
220,positive,yes,RAKAIGGI,0,Raka Party Alert Raka Party Alert! _Ù_¬#Coachella2015 get ready to Rock &amp; Roll #RakasatCoachellaÛ_ http://t.co/0P8ui1xNWG,"[37.78647226, -122.40473017]",1/7/15 12:13,5.52921e+17,Oakland CA,Pacific Time (US & Canada)
221,positive,yes,ChelsLerma,1,RT @KailaViolette: WEEKEND 1 HERE WE COME _ÙÎ__ÙÎÈ @mbonfiglio5 @ChelsLerma #Coachella2015,,1/7/15 12:12,5.52921e+17,,
222,positive,yes,themaknamedboke,0,"fuck yeah, happy birthday to me. #Aprilcomefaster #coachella2015 ktbeyer @mfarfanz _Ù÷Ý http://t.co/HBupGVGViv",,1/7/15 12:12,5.52921e+17,"San Francisco, CA",
223,positive,yes,alexamaddness,0,Weekend ÏÎü#yee #Coachella2015,,1/7/15 12:12,5.52921e+17,LA,
224,positive,yes,alexafayee,0,IM GOING TO #COACHELLA2015 !!!!!!!!!!  _Ù÷_Ù_ö_Ù___Ù_ä,,1/7/15 12:12,5.52921e+17,,Atlantic Time (Canada)
225,positive,yes,ericaRdavidson,0,BOOM! We're going to @coachella kids!!!!!! #Coachella2015 ÷Ûü_Ù÷_,,1/7/15 12:11,5.52921e+17,Chicago,Santiago
226,positive,yes,aless_rigo,0,COACHELLAAAAAAAAA #Coachella2015 yesssssssssss the excitement is real,,1/7/15 12:10,5.5292e+17,,
227,positive,yes,AndrewMitrak,0,Just snatched #Coachella2015 tickets!,,1/7/15 12:10,5.5292e+17,"Seattle, Wa",
228,positive,yes,KailaViolette,1,WEEKEND 1 HERE WE COME _ÙÎ__ÙÎÈ @mbonfiglio5 @ChelsLerma #Coachella2015,,1/7/15 12:10,5.5292e+17,,
229,positive,yes,DanaDeMercurio,0,Who is going to #Coachella2015 ??! I NEED to see @Hozier,,1/7/15 12:10,5.5292e+17,"San Francisco, CA",Pacific Time (US & Canada)
230,positive,yes,kpciupak,0,Watch out @coachella Weekend 2 here we come! #Coachella2015,,1/7/15 12:10,5.5292e+17,"Sacramento, CA",
231,positive,yes,adkinscm7,0,I would sell my nonexistent soul to go to #Coachella2015,,1/7/15 12:10,5.5292e+17,,
232,positive,yes,SydneyHysell,0,Omg I want to go to #Coachella2015 soooooo bad!!!,,1/7/15 12:09,5.5292e+17,,Central Time (US & Canada)
233,positive,yes,Confidante,0,"Perhaps, this will be the year Û_

#Coachella2015",,1/7/15 12:09,5.5292e+17,The World is My Playground,Eastern Time (US & Canada)
234,positive,yes,nshutes31,0,I already bought pairs to both weekends but Mary and I got in hella quick today! #Coachella2015 #Weekend1 The Weeknd http://t.co/yIjYWJsH7R,,1/7/15 12:09,5.5292e+17,,Pacific Time (US & Canada)
235,positive,yes,hustler4life_,0,I really wanna go to #Coachella2015...,,1/7/15 12:09,5.5292e+17,,Pacific Time (US & Canada)
236,positive,yes,helloaina,0,Well that was a lot easier than I thought... #Coachella2015 _ÙªÎ http://t.co/0s2Xn2FP1n,,1/7/15 12:09,5.5292e+17,LA,Pacific Time (US & Canada)
237,positive,yes,dfuckind,1,@LilTifff @Fuuckinsarah got them hoes! see ya weekend 2!!!! #coachella2015,,1/7/15 12:08,5.5292e+17,,Pacific Time (US & Canada)
238,positive,yes,BreJayy,0,I got it _Ù÷_Ù÷_Ù÷ #Coachella2015,,1/7/15 12:08,5.5292e+17,cali,
239,positive,yes,queen324,0,OMG!!!! I'm going going back back to Cali Cali #Coachella2015 here we come!!!!!!!!!!!!!!!!!!!!!!@BHoffman42,,1/7/15 12:07,5.5292e+17,"Avon, Indiana",Atlantic Time (Canada)
240,positive,yes,ohimjustjoshinu,0,It's like a mini EDC with all the edm artists playing this year. I would only be looking forward to them and AC_ÁüDC #Coachella2015,,1/7/15 12:07,5.5292e+17,CA,Pacific Time (US & Canada)
241,positive,yes,russellforeal,0,Attention everybody. My girlfriend is clutch AF with those #Coachella2015 tickets. I fucking love her!,,1/7/15 12:07,5.52919e+17,The Bay | San Diego,Pacific Time (US & Canada)
242,positive,yes,AshleySanks,0,"Hi guys, I need you to hop off the Coachella page so I can buy my fucking ticket. Kthxbye. #Coachella2015",,1/7/15 12:07,5.52919e+17,outchea,Eastern Time (US & Canada)
243,positive,yes,morganbilbruck,0,I think I'm going to pass out before I even get passed the standby page #coachella2015,,1/7/15 12:07,5.52919e+17,,
244,positive,yes,jackieraee,0,And now we wait. _Ù÷_ #Coachella2015 http://t.co/tVTLyJNnIy,,1/7/15 12:06,5.52919e+17,,Pacific Time (US & Canada)
245,positive,yes,rolacoasta,0,And @EliteDaily thanks for putting @AngelAlessandra as the cover image - she's my favorite! http://t.co/lJDH08HAmA #Coachella2015,,1/7/15 12:06,5.52919e+17,New York City,Quito
246,positive,yes,ingloriousClos,0,"Coachella tickets- ÏÓü
Super 8 thurs to mon- ÏÓü
Flight in April from DBX to LAX- ÏÓü
April 10th- _ÙÕø
#Coachella2015","[33.7011255, -117.79172485]",1/7/15 12:05,5.52919e+17,Planet Telex,Pacific Time (US & Canada)
247,positive,yes,dpaux,0,"""Why would you wear high heels to Coachella"" ""Because it's #Coachella!"" #Coachella2015 #basicbitches",,1/7/15 12:05,5.52919e+17,Echo Park,
248,positive,yes,zach_graham21,0,CRISIS AVERTED. #Coachella2015 http://t.co/tzCzuuvHRQ,,1/7/15 12:04,5.52919e+17,,
249,positive,yes,Meeeechell,0,4 Macs and 7 open pages #Coachella2015 http://t.co/w3fNmUvGIA,,1/7/15 12:03,5.52918e+17,,Eastern Time (US & Canada)
250,positive,yes,MariaGBelieber,0,my prayers go out to everyone trying to purchase #Coachella2015 tickets,,1/7/15 12:02,5.52918e+17,,
251,positive,yes,Adams_Apple22,3,now we play the waiting game bebe #Coachella2015,,1/7/15 12:01,5.52918e+17,,Pacific Time (US & Canada)
252,positive,yes,_mariilee,0,Omgosh #Coachella2015 tickets are on sale in 2 mins!!!!!,,1/7/15 11:58,5.52917e+17,Californiaª´,Pacific Time (US & Canada)
253,positive,yes,BridgetOBrien1,0,@FM949sd Call my name!! #Positivevibes #Coachella2015,,1/7/15 11:58,5.52917e+17,,Arizona
254,positive,yes,Reggie_99,0,Coachella ticket time....fingers crossed cause I want to be getting boozy with my bois @Drake and @theweeknd #Coachella2015,,1/7/15 11:53,5.52916e+17,,
255,positive,yes,JCMaherPhoto,3,Here comes Coachella! Relive 2014's Weekend 1 here: Photos: http://t.co/n7pyA00bQu #Coachella2015 http://t.co/utyuY1T4P1 #Coachella2015,,1/7/15 11:52,5.52916e+17,"Ontario, CA",Pacific Time (US & Canada)
256,positive,yes,britxwills,0,This line up over the real line up all day!_Ù÷â#Coachella2015 http://t.co/W7ch1JIKpm,,1/7/15 11:52,5.52916e+17,,Arizona
257,positive,yes,ashh_nicole3,1,RT @jasminalyssa: Almost time! #Coachella2015 _ÙªÎ_Ùªö,,1/7/15 11:51,5.52916e+17,,Pacific Time (US & Canada)
258,positive,yes,AntwoneM6,1,RT @simplyymilann_: 10 more mins _Ùª #Coachella2015,,1/7/15 11:51,5.52915e+17,,
259,positive,yes,jasminalyssa,1,Almost time! #Coachella2015 _ÙªÎ_Ùªö,,1/7/15 11:49,5.52915e+17,,Arizona
